Date,Open,High,Low,Close,Volume,Daily Return (%),Trading Range,Log Return,Volume × Price
2018-05-02 00:00:00+00:00,674.0750122,688.84198,667.4199829,687.1489868,2822269952,201%,21.42199707,0.019895408,1.93932E+12
2018-05-03 00:00:00+00:00,686.5910034,784.3410034,686.5910034,779.5430298,4210939904,1345%,97.75,0.126156754,3.28261E+12
2018-05-04 00:00:00+00:00,776.7750244,803.7459717,762.632019,785.6240234,3533410048,78%,41.11395264,0.007770448,2.77593E+12
2018-05-05 00:00:00+00:00,784.5830078,827.4550171,784.2369995,816.1199951,3035040000,388%,43.21801758,0.038083061,2.47696E+12
2018-05-06 00:00:00+00:00,816.0880127,835.0570068,764.8829956,792.3109741,3105570048,-292%,70.17401123,-0.029607438,2.46058E+12
2018-05-07 00:00:00+00:00,793.3389893,795.7579956,710.1779785,753.7249756,4316120064,-487%,85.58001709,-0.049926411,3.25317E+12
2018-05-08 00:00:00+00:00,755.0089722,774.2490234,728.1290283,752.8569946,2920489984,-12%,46.11999512,-0.001152252,2.19871E+12
2018-05-09 00:00:00+00:00,752.9019775,759.5289917,718.4719849,752.2750244,2877870080,-8%,41.05700684,-0.000773315,2.16495E+12
2018-05-10 00:00:00+00:00,752.5789795,766.7479858,726.6640015,727.2769775,2748950016,-332%,40.08398438,-0.033794589,1.99925E+12
2018-05-11 00:00:00+00:00,727.0130005,736.9769897,669.8250122,679.5859985,3290080000,-656%,67.15197754,-0.067823605,2.23589E+12
2018-05-12 00:00:00+00:00,679.8770142,691.4110107,644.065979,686.0479736,2668480000,95%,47.34503174,0.009463771,1.83071E+12
2018-05-13 00:00:00+00:00,687.1749878,741.3120117,675.3189697,733.4959717,2362500096,692%,65.99304199,0.066874548,1.73288E+12
2018-05-14 00:00:00+00:00,732.7329712,742.1699829,695.7919922,730.5490112,3005110016,-40%,46.37799072,-0.004025784,2.19538E+12
2018-05-15 00:00:00+00:00,731.1430054,739.052002,700.9949951,708.8709717,2523069952,-297%,38.05700684,-0.030122798,1.78853E+12
2018-05-16 00:00:00+00:00,708.0869751,710.2000122,682.5410156,707.0499878,2476130048,-26%,27.65899658,-0.002572156,1.75075E+12
2018-05-17 00:00:00+00:00,708.7180176,718.8330078,668.8339844,672.6569824,2350619904,-486%,49.99902344,-0.049865852,1.58116E+12
2018-05-18 00:00:00+00:00,672.1019897,695.0310059,663.809021,694.3670044,2305740032,323%,31.22198486,0.03176513,1.60103E+12
2018-05-19 00:00:00+00:00,695.0720215,715.5780029,686.7910156,696.5300293,2021549952,31%,28.7869873,0.003110261,1.40807E+12
2018-05-20 00:00:00+00:00,697.9229736,723.7529907,692.6690063,715.3690186,2156910080,270%,31.08398438,0.026687613,1.54299E+12
2018-05-21 00:00:00+00:00,717.1929932,719.2780151,692.4940186,699.2219849,2005170048,-226%,26.78399658,-0.022830253,1.40206E+12
2018-05-22 00:00:00+00:00,700.1779785,700.9760132,644.026001,647.7410278,2230469888,-736%,56.95001221,-0.076477299,1.44477E+12
2018-05-23 00:00:00+00:00,646.6699829,651.6359863,572.9520264,583.585022,2995429888,-990%,78.68395996,-0.104300817,1.74809E+12
2018-05-24 00:00:00+00:00,584.5360107,610.8179932,557.2059937,601.7550049,2791099904,311%,53.61199951,0.030660242,1.67956E+12
2018-05-25 00:00:00+00:00,602.1400146,617.1859741,575.6240234,586.7340088,2110919936,-250%,41.56195068,-0.025278813,1.23855E+12
